Rec,Voltage,Tot. Diff. Cap.
,[V],[mAh/V]
66427,0.2352,
66428,0.2351,
66429,0.2352,
66430,0.2352,
66431,0.2354,
66432,0.2354,
66433,0.2354,
66434,0.2354,
66435,0.2355,
66436,0.2354,
66437,0.2354,
66438,0.2352,
66439,0.2352,
66440,0.2355,
66441,0.2355,
66442,0.2355,
66443,0.2355,
66444,0.2355,
66445,0.2354,
66446,0.2357,
66447,0.2355,
66448,0.2355,
66449,0.2358,
66450,0.2358,
66451,0.2357,
66452,0.2357,
66453,0.2358,
66454,0.2357,
66455,0.2357,
66456,0.2358,
66457,0.236,
66458,0.2358,
66459,0.236,
66460,0.236,
66461,0.2358,
66462,0.236,
66463,0.236,
66464,0.236,
66465,0.2361,
66466,0.236,
66467,0.2363,
66468,0.236,
66469,0.2361,
66470,0.2361,
66471,0.2361,
66472,0.2363,
66473,0.2363,
66474,0.2364,
66475,0.2363,
66476,0.2363,
66477,0.2363,
66478,0.236,
66479,0.2364,
66480,0.2363,
66481,0.2366,
66482,0.2366,
66483,0.2364,
66484,0.2369,
66485,0.2364,
66486,0.2364,
66487,0.2366,
66488,0.2364,
66489,0.2369,
66490,0.2366,
66491,0.2364,
66492,0.2366,
66493,0.2369,
66494,0.2367,
66495,0.2367,
66496,0.2367,
66497,0.2367,
66498,0.2366,
66499,0.2369,
66500,0.2369,
66501,0.2367,
66502,0.237,
66503,0.2369,
66504,0.237,
66505,0.2372,
66506,0.2372,
66507,0.2374,
66508,0.2372,
66509,0.237,
66510,0.2372,
66511,0.2372,
66512,0.2374,
66513,0.2375,
66514,0.2372,
66515,0.2374,
66516,0.2374,
66517,0.2374,
66518,0.2374,
66519,0.2375,
66520,0.2375,
66521,0.2375,
66522,0.2377,
66523,0.2377,
66524,0.2377,
66525,0.2377,
66526,0.2377,
66527,0.2378,
66528,0.2377,
66529,0.238,
66530,0.238,
66531,0.238,
66532,0.2378,
66533,0.2378,
66534,0.238,
66535,0.2378,
66536,0.2381,
66537,0.2381,
66538,0.2381,
66539,0.2383,
66540,0.2383,
66541,0.2384,
66542,0.2383,
66543,0.2384,
66544,0.2384,
66545,0.2384,
66546,0.2384,
66547,0.2386,
66548,0.2386,
66549,0.2386,
66550,0.2384,
66551,0.2383,
66552,0.2384,
66553,0.2387,
66554,0.2387,
66555,0.239,
66556,0.2389,
66557,0.2389,
66558,0.2389,
66559,0.2392,
66560,0.2387,
66561,0.2392,
66562,0.2392,
66563,0.2392,
66564,0.2395,2.05005
66565,0.2393,
66566,0.2393,
66567,0.2395,
66568,0.2396,
66569,0.2396,
66570,0.2398,
66571,0.2398,
66572,0.2396,
66573,0.2398,
66574,0.2398,
66575,0.2398,
66576,0.2399,
66577,0.2396,
66578,0.2398,
66579,0.2399,
66580,0.2403,
66581,0.2399,
66582,0.2399,
66583,0.2403,
66584,0.2401,
66585,0.2404,
66586,0.2401,
66587,0.2403,
66588,0.2403,
66589,0.2403,
66590,0.2404,
66591,0.2406,
66592,0.2406,
66593,0.2404,
66594,0.2407,
66595,0.2406,
66596,0.2407,
66597,0.2409,
66598,0.2409,
66599,0.2407,
66600,0.241,
66601,0.2412,
66602,0.2412,
66603,0.2412,
66604,0.2412,
66605,0.2412,
66606,0.2412,
66607,0.2413,
66608,0.2413,
66609,0.2416,
66610,0.2413,
66611,0.2416,
66612,0.2418,
66613,0.2415,
66614,0.2419,
66615,0.2418,
66616,0.2419,
66617,0.2422,
66618,0.2421,
66619,0.2419,
66620,0.2421,
66621,0.2421,
66622,0.2421,
66623,0.2424,
66624,0.2422,
66625,0.2424,
66626,0.2425,
66627,0.2425,
66628,0.2427,
66629,0.2427,
66630,0.2427,
66631,0.2428,
66632,0.243,
66633,0.2432,
66634,0.243,
66635,0.243,
66636,0.2433,
66637,0.2432,
66638,0.2433,
66639,0.2435,
66640,0.2435,
66641,0.2436,
66642,0.2436,
66643,0.2436,
66644,0.2438,
66645,0.2439,
66646,0.2439,
66647,0.2439,
66648,0.2442,
66649,0.2441,
66650,0.2445,0.96871
66651,0.2444,
66652,0.2445,
66653,0.2447,
66654,0.2447,
66655,0.2447,
66656,0.2447,
66657,0.2448,
66658,0.2448,
66659,0.245,
66660,0.245,
66661,0.2451,
66662,0.2453,
66663,0.2453,
66664,0.2454,
66665,0.2454,
66666,0.2456,
66667,0.2456,
66668,0.2457,
66669,0.2456,
66670,0.2459,
66671,0.2461,
66672,0.2459,
66673,0.2462,
66674,0.2462,
66675,0.2465,
66676,0.2465,
66677,0.2465,
66678,0.2467,
66679,0.2471,
66680,0.2468,
66681,0.247,
66682,0.247,
66683,0.2473,
66684,0.2474,
66685,0.2476,
66686,0.2476,
66687,0.2476,
66688,0.2477,
66689,0.2477,
66690,0.2482,
66691,0.2479,
66692,0.248,
66693,0.2483,
66694,0.2483,
66695,0.2485,
66696,0.2483,
66697,0.2486,
66698,0.2486,
66699,0.2488,
66700,0.249,
66701,0.2491,
66702,0.2493,
66703,0.2493,
66704,0.2494,
66705,0.2496,0.61952
66706,0.2499,
66707,0.2499,
66708,0.25,
66709,0.2499,
66710,0.2503,
66711,0.2505,
66712,0.2503,
66713,0.2508,
66714,0.2509,
66715,0.2509,
66716,0.2509,
66717,0.2511,
66718,0.2512,
66719,0.2514,
66720,0.2515,
66721,0.2519,
66722,0.2517,
66723,0.252,
66724,0.2522,
66725,0.2522,
66726,0.2523,
66727,0.2523,
66728,0.2525,
66729,0.2526,
66730,0.2528,
66731,0.2529,
66732,0.2532,
66733,0.2534,
66734,0.2534,
66735,0.2537,
66736,0.2538,
66737,0.2538,
66738,0.254,
66739,0.2543,
66740,0.2541,
66741,0.2546,0.4055
66742,0.2546,
66743,0.2547,
66744,0.2549,
66745,0.2551,
66746,0.2552,
66747,0.2554,
66748,0.2555,
66749,0.2557,
66750,0.256,
66751,0.256,
66752,0.256,
66753,0.2563,
66754,0.2564,
66755,0.2567,
66756,0.2569,
66757,0.257,
66758,0.2573,
66759,0.2573,
66760,0.2575,
66761,0.2576,
66762,0.2578,
66763,0.258,
66764,0.2581,
66765,0.2584,
66766,0.2586,
66767,0.2587,
66768,0.2589,
66769,0.2589,
66770,0.2592,
66771,0.2593,
66772,0.2596,0.34919
66773,0.2596,
66774,0.2601,
66775,0.2599,
66776,0.2605,
66777,0.2604,
66778,0.2609,
66779,0.2609,
66780,0.261,
66781,0.2612,
66782,0.2613,
66783,0.2616,
66784,0.2618,
66785,0.2619,
66786,0.2621,
66787,0.2624,
66788,0.2625,
66789,0.2627,
66790,0.2628,
66791,0.263,
66792,0.2633,
66793,0.2634,
66794,0.2638,
66795,0.2638,
66796,0.2641,
66797,0.2644,
66798,0.2647,0.29286
66799,0.2647,
66800,0.2648,
66801,0.2653,
66802,0.2653,
66803,0.2656,
66804,0.2657,
66805,0.2659,
66806,0.266,
66807,0.2662,
66808,0.2665,
66809,0.2667,
66810,0.2668,
66811,0.267,
66812,0.2673,
66813,0.2674,
66814,0.2677,
66815,0.2682,
66816,0.2683,
66817,0.2683,
66818,0.2686,
66819,0.2689,
66820,0.2691,
66821,0.2692,
66822,0.2696,
66823,0.2697,0.2816
66824,0.27,
66825,0.2703,
66826,0.2705,
66827,0.2706,
66828,0.2708,
66829,0.2711,
66830,0.2712,
66831,0.2715,
66832,0.2718,
66833,0.272,
66834,0.2721,
66835,0.2724,
66836,0.2726,
66837,0.2728,
66838,0.2732,
66839,0.2734,
66840,0.2735,
66841,0.2737,
66842,0.2738,
66843,0.2741,
66844,0.2744,
66845,0.2747,0.2478
66846,0.275,
66847,0.2752,
66848,0.2753,
66849,0.2755,
66850,0.2761,
66851,0.2761,
66852,0.2764,
66853,0.2766,
66854,0.2766,
66855,0.277,
66856,0.2773,
66857,0.2775,
66858,0.2776,
66859,0.2781,
66860,0.2782,
66861,0.2786,
66862,0.2786,
66863,0.279,
66864,0.2792,
66865,0.2795,
66866,0.2796,
66867,0.2802,0.22716
66868,0.2802,
66869,0.2805,
66870,0.2807,
66871,0.281,
66872,0.2813,
66873,0.2811,
66874,0.2818,
66875,0.2818,
66876,0.2822,
66877,0.2825,
66878,0.2827,
66879,0.283,
66880,0.2831,
66881,0.2833,
66882,0.2834,
66883,0.284,
66884,0.2844,
66885,0.2844,
66886,0.2847,
66887,0.2848,
66888,0.2851,
66889,0.2854,0.24051
66890,0.2859,
66891,0.2862,
66892,0.2863,
66893,0.2865,
66894,0.2868,
66895,0.2873,
66896,0.2871,
66897,0.2874,
66898,0.2877,
66899,0.288,
66900,0.2882,
66901,0.2883,
66902,0.2888,
66903,0.2891,
66904,0.2894,
66905,0.2895,
66906,0.2898,
66907,0.2902,
66908,0.2905,0.21401
66909,0.2906,
66910,0.2911,
66911,0.2912,
66912,0.2915,
66913,0.2918,
66914,0.2918,
66915,0.2921,
66916,0.2923,
66917,0.2926,
66918,0.2929,
66919,0.2935,
66920,0.2935,
66921,0.294,
66922,0.294,
66923,0.2943,
66924,0.2946,
66925,0.2949,
66926,0.295,
66927,0.2953,
66928,0.2956,0.21866
66929,0.2961,
66930,0.2961,
66931,0.2967,
66932,0.2967,
66933,0.2972,
66934,0.2975,
66935,0.2978,
66936,0.2981,
66937,0.2982,
66938,0.2985,
66939,0.2988,
66940,0.299,
66941,0.2993,
66942,0.2995,
66943,0.2999,
66944,0.3001,
66945,0.3004,
66946,0.301,0.19117
66947,0.3011,
66948,0.3013,
66949,0.3016,
66950,0.3019,
66951,0.3022,
66952,0.3025,
66953,0.3027,
66954,0.303,
66955,0.3033,
66956,0.3036,
66957,0.304,
66958,0.3042,
66959,0.3045,
66960,0.305,
66961,0.305,
66962,0.3054,
66963,0.3056,
66964,0.306,0.20275
66965,0.3062,
66966,0.3065,
66967,0.3066,
66968,0.3068,
66969,0.3077,
66970,0.3077,
66971,0.308,
66972,0.3083,
66973,0.3085,
66974,0.3088,
66975,0.3091,
66976,0.3092,
66977,0.3097,
66978,0.31,
66979,0.3101,
66980,0.3111,0.18022
66981,0.3109,
66982,0.3112,
66983,0.3115,
66984,0.3117,
66985,0.312,
66986,0.3124,
66987,0.3126,
66988,0.3127,
66989,0.3133,
66990,0.3135,
66991,0.3138,
66992,0.3144,
66993,0.3143,
66994,0.3149,
66995,0.3152,
66996,0.3153,
66997,0.3159,
66998,0.3159,
66999,0.3165,0.19618
67000,0.3165,
67001,0.3169,
67002,0.3172,
67003,0.3175,
67004,0.3179,
67005,0.3178,
67006,0.3187,
67007,0.3188,
67008,0.319,
67009,0.3193,
67010,0.3196,
67011,0.3198,
67012,0.3201,
67013,0.3207,
67014,0.321,
67015,0.3211,
67016,0.3214,
67017,0.3219,0.19117
67018,0.322,
67019,0.3223,
67020,0.3228,
67021,0.3231,
67022,0.3233,
67023,0.3237,
67024,0.324,
67025,0.3243,
67026,0.3246,
67027,0.3249,
67028,0.3256,
67029,0.3259,
67030,0.326,
67031,0.3263,
67032,0.3269,0.16895
67033,0.3269,
67034,0.3272,
67035,0.3275,
67036,0.3278,
67037,0.328,
67038,0.3285,
67039,0.3286,
67040,0.3294,
67041,0.3295,
67042,0.3298,
67043,0.33,
67044,0.3304,
67045,0.3307,
67046,0.331,
67047,0.3315,
67048,0.3317,
67049,0.3323,0.18055
67050,0.3326,
67051,0.3327,
67052,0.333,
67053,0.3335,
67054,0.3338,
67055,0.3342,
67056,0.3344,
67057,0.3347,
67058,0.3352,
67059,0.3355,
67060,0.3356,
67061,0.3362,
67062,0.3365,
67063,0.3368,
67064,0.3371,
67065,0.3376,0.16993
67066,0.3379,
67067,0.3382,
67068,0.3384,
67069,0.339,
67070,0.339,
67071,0.3394,
67072,0.3397,
67073,0.3402,
67074,0.3407,
67075,0.3408,
67076,0.3413,
67077,0.3416,
67078,0.3419,
67079,0.3422,
67080,0.3423,
67081,0.3426,0.18021
67082,0.3433,
67083,0.3437,
67084,0.3439,
67085,0.3443,
67086,0.3445,
67087,0.3449,
67088,0.3454,
67089,0.3455,
67090,0.346,
67091,0.3463,
67092,0.3466,
67093,0.3471,
67094,0.3475,
67095,0.3478,0.15307
67096,0.348,
67097,0.3486,
67098,0.3489,
67099,0.3492,
67100,0.3495,
67101,0.3498,
67102,0.3503,
67103,0.3506,
67104,0.351,
67105,0.3513,
67106,0.3516,
67107,0.3519,
67108,0.3526,
67109,0.3526,
67110,0.353,0.16398
67111,0.3535,
67112,0.3538,
67113,0.3539,
67114,0.3545,
67115,0.355,
67116,0.3553,
67117,0.3556,
67118,0.3558,
67119,0.3564,
67120,0.3567,
67121,0.357,
67122,0.3573,
67123,0.3577,
67124,0.3582,0.15306
67125,0.3587,
67126,0.359,
67127,0.3593,
67128,0.3596,
67129,0.3599,
67130,0.3603,
67131,0.3605,
67132,0.3613,
67133,0.3614,
67134,0.3619,
67135,0.3623,
67136,0.3626,
67137,0.3629,
67138,0.3632,0.15769
67139,0.3637,
67140,0.364,
67141,0.3645,
67142,0.3651,
67143,0.3654,
67144,0.3657,
67145,0.366,
67146,0.3661,
67147,0.3669,
67148,0.3669,
67149,0.3674,
67150,0.3677,
67151,0.3681,
67152,0.3687,0.14455
67153,0.369,
67154,0.3693,
67155,0.3696,
67156,0.3703,
67157,0.3706,
67158,0.3707,
67159,0.371,
67160,0.3713,
67161,0.3724,
67162,0.3727,
67163,0.3729,
67164,0.3732,
67165,0.3735,
67166,0.3739,0.15306
67167,0.3744,
67168,0.3747,
67169,0.3751,
67170,0.3756,
67171,0.3761,
67172,0.3764,
67173,0.3768,
67174,0.3771,
67175,0.3776,
67176,0.3779,
67177,0.3782,
67178,0.3785,
67179,0.379,0.14644
67180,0.3796,
67181,0.3799,
67182,0.3803,
67183,0.3806,
67184,0.3811,
67185,0.3814,
67186,0.3819,
67187,0.3823,
67188,0.3828,
67189,0.3831,
67190,0.3835,
67191,0.384,0.13517
67192,0.3843,
67193,0.3848,
67194,0.3851,
67195,0.3855,
67196,0.386,
67197,0.3863,
67198,0.3869,
67199,0.3874,
67200,0.3875,
67201,0.3881,
67202,0.3884,
67203,0.3886,
67204,0.3893,0.13807
67205,0.3895,
67206,0.3898,
67207,0.3906,
67208,0.391,
67209,0.3915,
67210,0.3916,
67211,0.3922,
67212,0.3925,
67213,0.3928,
67214,0.393,
67215,0.3938,
67216,0.3942,
67217,0.3948,0.13422
67218,0.3951,
67219,0.3954,
67220,0.3959,
67221,0.3962,
67222,0.3967,
67223,0.3973,
67224,0.3977,
67225,0.398,
67226,0.3983,
67227,0.3988,
67228,0.3991,
67229,0.3996,
67230,0.4,0.14213
67231,0.4005,
67232,0.4009,
67233,0.4015,
67234,0.402,
67235,0.4023,
67236,0.4026,
67237,0.4032,
67238,0.4037,
67239,0.404,
67240,0.4044,
67241,0.4049,
67242,0.4055,0.1239
67243,0.4057,
67244,0.406,
67245,0.4066,
67246,0.407,
67247,0.4078,
67248,0.4081,
67249,0.4086,
67250,0.4089,
67251,0.4093,
67252,0.4098,
67253,0.4101,
67254,0.4104,
67255,0.411,0.13423
67256,0.4115,
67257,0.4119,
67258,0.4124,
67259,0.4128,
67260,0.4134,
67261,0.4136,
67262,0.4141,
67263,0.4147,
67264,0.4151,
67265,0.4156,
67266,0.4162,0.12026
67267,0.4165,
67268,0.4171,
67269,0.4174,
67270,0.4179,
67271,0.4182,
67272,0.4189,
67273,0.4191,
67274,0.4197,
67275,0.4202,
67276,0.4208,
67277,0.4211,
67278,0.4215,0.12744
67279,0.4218,
67280,0.4224,
67281,0.4229,
67282,0.4235,
67283,0.4238,
67284,0.4244,
67285,0.4247,
67286,0.4252,
67287,0.4258,
67288,0.4263,
67289,0.4267,0.12026
67290,0.4269,
67291,0.4275,
67292,0.4279,
67293,0.4285,
67294,0.429,
67295,0.4295,
67296,0.4299,
67297,0.4304,
67298,0.431,
67299,0.4313,
67300,0.4318,0.12389
67301,0.4322,
67302,0.433,
67303,0.4334,
67304,0.4339,
67305,0.4343,
67306,0.4348,
67307,0.4351,
67308,0.4359,
67309,0.436,
67310,0.4368,0.11265
67311,0.4372,
67312,0.4377,
67313,0.4383,
67314,0.4386,
67315,0.4391,
67316,0.4395,
67317,0.4403,
67318,0.4408,
67319,0.4412,
67320,0.4417,
67321,0.4421,0.11683
67322,0.4424,
67323,0.4432,
67324,0.4438,
67325,0.4443,
67326,0.4447,
67327,0.4452,
67328,0.4458,
67329,0.4459,
67330,0.4467,
67331,0.4472,0.11264
67332,0.4478,
67333,0.4482,
67334,0.4488,
67335,0.4493,
67336,0.4498,
67337,0.4502,
67338,0.4508,
67339,0.4514,
67340,0.4519,
67341,0.4524,0.10932
67342,0.4527,
67343,0.4534,
67344,0.4539,
67345,0.4543,
67346,0.4549,
67347,0.4557,
67348,0.456,
67349,0.4563,
67350,0.4569,
67351,0.4574,0.11265
67352,0.4578,
67353,0.4586,
67354,0.4592,
67355,0.4595,
67356,0.46,
67357,0.4606,
67358,0.4611,
67359,0.4618,
67360,0.4621,
67361,0.4626,0.10932
67362,0.4632,
67363,0.464,
67364,0.4646,
67365,0.4647,
67366,0.4655,
67367,0.4662,
67368,0.4665,
67369,0.4672,
67370,0.4676,0.10138
67371,0.4681,
67372,0.4688,
67373,0.4691,
67374,0.4699,
67375,0.4705,
67376,0.4711,
67377,0.4713,
67378,0.472,
67379,0.4726,0.10138
67380,0.4731,
67381,0.4737,
67382,0.4742,
67383,0.4746,
67384,0.4752,
67385,0.476,
67386,0.4766,
67387,0.4772,
67388,0.4775,
67389,0.4781,0.10325
67390,0.4786,
67391,0.4792,
67392,0.48,
67393,0.4806,
67394,0.4807,
67395,0.4817,
67396,0.482,
67397,0.4826,
67398,0.4832,0.10138
67399,0.4838,
67400,0.4844,
67401,0.4849,
67402,0.4856,
67403,0.4862,
67404,0.4865,
67405,0.4873,
67406,0.4879,
67407,0.4884,0.0984
67408,0.489,
67409,0.4896,
67410,0.49,
67411,0.4908,
67412,0.4916,
67413,0.4919,
67414,0.4925,
67415,0.4929,
67416,0.4936,0.0984
67417,0.4945,
67418,0.4951,
67419,0.4955,
67420,0.4961,
67421,0.4968,
67422,0.4972,
67423,0.4978,
67424,0.4986,0.09011
67425,0.499,
67426,0.4997,
67427,0.5003,
67428,0.5007,
67429,0.5013,
67430,0.5021,
67431,0.5026,
67432,0.5033,
67433,0.5038,0.0984
67434,0.5045,
67435,0.5053,
67436,0.5059,
67437,0.5064,
67438,0.507,
67439,0.5077,
67440,0.5082,
67441,0.5088,0.09012
67442,0.5094,
67443,0.5103,
67444,0.5106,
67445,0.5116,
67446,0.5122,
67447,0.5128,
67448,0.5131,
67449,0.514,0.08746
67450,0.5146,
67451,0.5154,
67452,0.5161,
67453,0.5166,
67454,0.5172,
67455,0.5177,
67456,0.5184,
67457,0.5192,0.08747
67458,0.52,
67459,0.5203,
67460,0.5212,
67461,0.5216,
67462,0.5224,
67463,0.5232,
67464,0.5236,
67465,0.5244,0.08746
67466,0.5253,
67467,0.5256,
67468,0.5265,
67469,0.5268,
67470,0.5277,
67471,0.5285,
67472,0.529,
67473,0.5297,0.08496
67474,0.5305,
67475,0.5312,
67476,0.5319,
67477,0.5326,
67478,0.5329,
67479,0.534,
67480,0.5344,
67481,0.5349,0.08747
67482,0.5358,
67483,0.5364,
67484,0.5373,
67485,0.5381,
67486,0.5386,
67487,0.5392,
67488,0.5401,0.07653
67489,0.5407,
67490,0.5415,
67491,0.5419,
67492,0.5428,
67493,0.5433,
67494,0.5441,
67495,0.5448,
67496,0.5456,0.0826
67497,0.5463,
67498,0.547,
67499,0.5474,
67500,0.5486,
67501,0.5492,
67502,0.5499,
67503,0.5505,
67504,0.5512,0.08038
67505,0.552,
67506,0.5526,
67507,0.5534,
67508,0.5541,
67509,0.5549,
67510,0.5558,
67511,0.5564,0.07653
67512,0.557,
67513,0.5578,
67514,0.5584,
67515,0.5593,
67516,0.5601,
67517,0.5607,
67518,0.5613,
67519,0.5625,0.07434
67520,0.5631,
67521,0.5639,
67522,0.5645,
67523,0.5651,
67524,0.5662,
67525,0.5669,
67526,0.5676,0.07885
67527,0.5686,
67528,0.5689,
67529,0.57,
67530,0.5705,
67531,0.5714,
67532,0.5721,
67533,0.5727,0.07654
67534,0.5738,
67535,0.5746,
67536,0.5752,
67537,0.5761,
67538,0.5769,
67539,0.5773,
67540,0.5781,0.07434
67541,0.579,
67542,0.5798,
67543,0.5807,
67544,0.5814,
67545,0.5824,
67546,0.583,
67547,0.5839,0.06847
67548,0.5845,
67549,0.5854,
67550,0.5865,
67551,0.5872,
67552,0.5879,
67553,0.5888,
67554,0.5894,0.07228
67555,0.5901,
67556,0.5914,
67557,0.5918,
67558,0.5927,
67559,0.5935,
67560,0.5946,0.06559
67561,0.5953,
67562,0.5959,
67563,0.597,
67564,0.5976,
67565,0.5987,
67566,0.5995,
67567,0.6002,0.07032
67568,0.6011,
67569,0.602,
67570,0.6027,
67571,0.6036,
67572,0.6046,
67573,0.6051,
67574,0.6062,0.06672
67575,0.6069,
67576,0.6078,
67577,0.6088,
67578,0.6097,
67579,0.6106,
67580,0.6114,0.0656
67581,0.6123,
67582,0.6132,
67583,0.6141,
67584,0.6147,
67585,0.6158,
67586,0.6167,0.06373
67587,0.6175,
67588,0.6184,
67589,0.6191,
67590,0.6201,
67591,0.6211,
67592,0.622,0.06372
67593,0.6229,
67594,0.6239,
67595,0.6245,
67596,0.6255,
67597,0.6265,
67598,0.6274,0.06373
67599,0.6284,
67600,0.6292,
67601,0.63,
67602,0.6313,
67603,0.632,
67604,0.633,0.06027
67605,0.6339,
67606,0.6349,
67607,0.6355,
67608,0.6365,
67609,0.6378,
67610,0.6387,0.06028
67611,0.6396,
67612,0.6403,
67613,0.6416,
67614,0.6423,
67615,0.6432,
67616,0.6442,0.06196
67617,0.6452,
67618,0.6461,
67619,0.6471,
67620,0.6483,
67621,0.649,
67622,0.65,0.05869
67623,0.651,
67624,0.6521,
67625,0.653,
67626,0.6539,
67627,0.655,0.05632
67628,0.6559,
67629,0.6568,
67630,0.6579,
67631,0.659,
67632,0.6597,
67633,0.6609,0.05719
67634,0.6619,
67635,0.6632,
67636,0.664,
67637,0.6651,
67638,0.666,0.05632
67639,0.667,
67640,0.6681,
67641,0.6689,
67642,0.6701,
67643,0.6712,0.05466
67644,0.6721,
67645,0.6733,
67646,0.6742,
67647,0.6753,
67648,0.6762,0.05632
67649,0.6774,
67650,0.6783,
67651,0.6796,
67652,0.6805,
67653,0.6818,0.05024
67654,0.6828,
67655,0.6837,
67656,0.6851,
67657,0.6861,
67658,0.6873,0.05163
67659,0.6884,
67660,0.6893,
67661,0.6905,
67662,0.6919,
67663,0.6928,0.05163
67664,0.6938,
67665,0.6948,
67666,0.6962,
67667,0.6973,
67668,0.6983,0.05162
67669,0.6997,
67670,0.7009,
67671,0.702,
67672,0.7031,
67673,0.7041,0.04891
67674,0.7052,
67675,0.7067,
67676,0.7079,
67677,0.7095,0.04248
67678,0.7105,
67679,0.7115,
67680,0.713,
67681,0.7142,
67682,0.7154,0.04765
67683,0.7165,
67684,0.7179,
67685,0.7191,
67686,0.7205,0.04506
67687,0.7218,
67688,0.723,
67689,0.7246,
67690,0.7256,0.04373
67691,0.727,
67692,0.7287,
67693,0.7296,
67694,0.7314,0.03912
67695,0.7324,
67696,0.734,
67697,0.7354,
67698,0.7368,0.04248
67699,0.7382,
67700,0.7397,
67701,0.7412,
67702,0.7424,0.04019
67703,0.744,
67704,0.7456,
67705,0.747,
67706,0.7484,0.03813
67707,0.7499,
67708,0.7516,
67709,0.753,
67710,0.7545,0.03716
67711,0.7562,
67712,0.7577,
67713,0.7589,
67714,0.761,0.03458
67715,0.7621,
67716,0.7641,
67717,0.7656,
67718,0.7675,0.0354
67719,0.7688,
67720,0.7708,
67721,0.7723,
67722,0.7737,0.03626
67723,0.7755,
67724,0.7772,
67725,0.7789,0.03281
67726,0.7806,
67727,0.7824,
67728,0.7841,0.03279
67729,0.7856,
67730,0.7873,
67731,0.7891,0.03379
67732,0.7908,
67733,0.7925,
67734,0.794,
67735,0.7961,0.03232
67736,0.7978,
67737,0.7996,
67738,0.8012,0.03379
67739,0.8027,
67740,0.8045,
67741,0.8064,0.03281
67742,0.808,
67743,0.8097,
67744,0.8117,0.03186
67745,0.8134,
67746,0.8151,
67747,0.8167,0.03379
67748,0.8186,
67749,0.8202,
67750,0.8221,0.03187
67751,0.8239,
67752,0.826,
67753,0.8273,0.03279
67754,0.8291,
67755,0.8309,
67756,0.8328,0.03097
67757,0.8341,
67758,0.8363,
67759,0.8378,0.0338
67760,0.8398,
67761,0.8416,
67762,0.8433,0.03097
67763,0.845,
67764,0.847,
67765,0.8485,0.03279
67766,0.8505,
67767,0.852,
67768,0.854,0.03097
67769,0.8556,
67770,0.8576,
67771,0.8592,0.03281
67772,0.861,
67773,0.8628,
67774,0.8647,0.03097
67775,0.8663,
67776,0.8683,
67777,0.87,0.03186
67778,0.8718,
67779,0.8737,
67780,0.8755,0.03098
67781,0.8773,
67782,0.879,
67783,0.881,0.03097
67784,0.8825,
67785,0.8845,
67786,0.8865,0.03097
67787,0.888,
67788,0.8898,
67789,0.8918,0.03187
67790,0.8936,
67791,0.8953,
67792,0.8972,0.03186
67793,0.899,
67794,0.9008,
67795,0.9026,0.03097
67796,0.9045,
67797,0.9062,
67798,0.9081,0.03097
67799,0.9101,
67800,0.9117,
67801,0.9135,0.03187
67802,0.9155,
67803,0.9173,
67804,0.9191,0.03014
67805,0.921,
67806,0.9229,
67807,0.9246,0.03097
67808,0.9266,
67809,0.9284,
67810,0.9306,0.0286
67811,0.9324,
67812,0.9341,
67813,0.9362,0.03014
67814,0.9379,
67815,0.9397,
67816,0.9417,0.03097
67817,0.9435,
67818,0.9454,
67819,0.9472,0.03098
67820,0.9492,
67821,0.9512,
